DATE,DATE,LATITUDE,LONGITUDE,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,INJURY,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL
2016-07-21 04:00:00,2016-07-21 04:00:00,43.656993,-79.37453000000001,JARVIS ST,DUNDAS ST E,Major Arterial,Toronto and East York,Intersection,Intersection Related,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2016-07-21 04:00:00,2016-07-21 04:00:00,43.656993,-79.37453000000001,JARVIS ST,DUNDAS ST E,Major Arterial,Toronto and East York,Intersection,Intersection Related,Major,East,"Automobile, Station Wagon",,,,,,
2013-07-05 04:00:00,2013-07-05 04:00:00,43.755545,-79.245387,MCCOWAN RD,LAWRENCE AVE E,Major Arterial,Scarborough,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2013-07-05 04:00:00,2013-07-05 04:00:00,43.755545,-79.245387,MCCOWAN RD,LAWRENCE AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Fatal,East,,,,,,,
2016-07-30 04:00:00,2016-07-30 04:00:00,43.628977,-79.490321,PARK LAWN RD,THE QUEENSWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,,Yes,,
2016-07-30 04:00:00,2016-07-30 04:00:00,43.628977,-79.490321,PARK LAWN RD,THE QUEENSWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,,,,,,Yes,,
2008-02-04 05:00:00,2008-02-04 05:00:00,43.604445,-79.51949,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block,,Minor,,Other,,,,Yes,,
2008-02-04 05:00:00,2008-02-04 05:00:00,43.604445,-79.51949,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block,,None,North,"Automobile, Station Wagon",Going Ahead,Lost control,,Yes,,
2008-02-04 05:00:00,2008-02-04 05:00:00,43.604445,-79.51949,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block,,None,North,"Automobile, Station Wagon",Going Ahead,Following too Close,,Yes,,
2008-02-04 05:00:00,2008-02-04 05:00:00,43.604445,-79.51949,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block,,Major,,Other,,,,Yes,,
2008-02-04 05:00:00,2008-02-04 05:00:00,43.604445,-79.51949,KIPLING AVE,NEW TORONTO ST,Major Arterial,Etobicoke York,Mid-Block,,Major,North,"Automobile, Station Wagon",Going Ahead,Lost control,,Yes,,
2009-04-18 04:00:00,2009-04-18 04:00:00,43.731145,-79.60169,HIGHWAY 27  N,HUMBER COLLEGE BLVD,Major Arterial,Etobicoke York,Mid-Block,,Minor,,"Automobile, Station Wagon",Going Ahead,,,,,
2009-04-18 04:00:00,2009-04-18 04:00:00,43.731145,-79.60169,HIGHWAY 27  N,HUMBER COLLEGE BLVD,Major Arterial,Etobicoke York,Mid-Block,,Major,,"Automobile, Station Wagon",Stopped,,,,,
2010-10-23 04:00:00,2010-10-23 04:00:00,43.694245,-79.55859,DIXON RD,KIPLING AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,,,Other,,,,,,
2010-10-23 04:00:00,2010-10-23 04:00:00,43.694245,-79.55859,DIXON RD,KIPLING AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Left,Lost control,,,,
2010-10-23 04:00:00,2010-10-23 04:00:00,43.694245,-79.55859,DIXON RD,KIPLING AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,East,Other,,,,,,
2015-10-07 04:00:00,2015-10-07 04:00:00,43.758036,-79.60255,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,None,West,"Automobile, Station Wagon",Other,Other,,,,
2015-10-07 04:00:00,2015-10-07 04:00:00,43.758036,-79.60255,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,Minor,West,"Automobile, Station Wagon",Other,Other,,,,
2015-10-07 04:00:00,2015-10-07 04:00:00,43.758036,-79.60255,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,Minor,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2015-10-07 04:00:00,2015-10-07 04:00:00,43.758036,-79.60255,STEELES AVE W,MARTIN GROVE RD,Major Arterial,Etobicoke York,Mid-Block,Intersection Related,Major,,,,,,,,
2012-08-17 04:00:00,2012-08-17 04:00:00,43.640445,-79.43699000000001,QUEEN ST W,LANSDOWNE AVE,Major Arterial,Toronto and East York,Intersection,,None,East,"Automobile, Station Wagon",Going Ahead,Other,,,,
2012-08-17 04:00:00,2012-08-17 04:00:00,43.640445,-79.43699000000001,QUEEN ST W,LANSDOWNE AVE,Major Arterial,Toronto and East York,Intersection,,Major,East,Other,,,,,,
2011-12-10 05:00:00,2011-12-10 05:00:00,43.665444,-79.35259,BROADVIEW AVE,GERRARD ST E,Minor Arterial,Toronto and East York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2016-04-09 04:00:00,2016-04-09 04:00:00,43.788653000000004,-79.4099,CUMMER AVE,WILLOWDALE AVE,Minor Arterial,North York,Intersection,Intersection Related,Fatal,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2012-11-09 05:00:00,2012-11-09 05:00:00,43.643515,-79.404651,KING ST W,TECUMSETH ST,Major Arterial,Toronto and East York,Mid-Block,,Major,West,Motorcycle,Going Ahead,Lost control,,,,
2016-07-16 04:00:00,2016-07-16 04:00:00,43.806021,-79.38335,STEELES AVE E,BESTVIEW DR,Major Arterial,North York,Intersection,Intersection Related,None,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2016-07-16 04:00:00,2016-07-16 04:00:00,43.806021,-79.38335,STEELES AVE E,BESTVIEW DR,Major Arterial,North York,Intersection,Intersection Related,Minimal,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,MAIN Stre,DANFORTH Aven,Major Arterial,Toronto and East York,,,None,,Other,Other,,,,,
2012-11-09 05:00:00,2012-11-09 05:00:00,43.643515,-79.404651,KING ST W,TECUMSETH ST,Major Arterial,Toronto and East York,Mid-Block,,None,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2016-07-16 04:00:00,2016-07-16 04:00:00,43.806021,-79.38335,STEELES AVE E,BESTVIEW DR,Major Arterial,North York,Intersection,Intersection Related,Major,,,,,,Yes,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,MAIN Stre,DANFORTH Aven,Major Arterial,Toronto and East York,,,Minor,,"Automobile, Station Wagon",Unknown,,,,,
2015-05-21 04:00:00,2015-05-21 04:00:00,43.646811,-79.376933,YONGE ST,FRONT ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,South,Bicycle,Overtaking,,,,,
2016-08-02 04:00:00,2016-08-02 04:00:00,43.64157,-79.391864,BLUE JAYS WAY,NAVY WHARF CRT,Minor Arterial,Toronto and East York,Intersection,At Intersection,None,West,Passenger Van,Turning Left,Failed to Yield Right of Way,,Yes,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,None,,Other,Other,,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,None,,Other,Unknown,,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,Major,,Other,Other,,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,Minor,,Other,Other,,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,None,,Other,Other,,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,Minor,,"Automobile, Station Wagon",Unknown,,,,,
2009-03-04 05:00:00,2009-03-04 05:00:00,43.688145,-79.30179,DANFORTH Aven,MAIN Stre,Major Arterial,Toronto and East York,,,None,,Other,Other,,,,,
2009-05-18 04:00:00,2009-05-18 04:00:00,43.722245,-79.41559000000001,AVENUE Road,LAWRENCE Aven W,Major Arterial,North York,Intersection,At Intersection,,,Other,,,,,,
2009-05-18 04:00:00,2009-05-18 04:00:00,43.722245,-79.41559000000001,AVENUE Road,LAWRENCE Aven W,Major Arterial,North York,Intersection,At Intersection,Major,East,"Automobile, Station Wagon",Going Ahead,Lost control,,,,
2009-05-18 04:00:00,2009-05-18 04:00:00,43.722245,-79.41559000000001,AVENUE Road,LAWRENCE Aven W,Major Arterial,North York,Intersection,At Intersection,,,Other,,,,,,
2009-05-18 04:00:00,2009-05-18 04:00:00,43.722245,-79.41559000000001,AVENUE Road,LAWRENCE Aven W,Major Arterial,North York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Stopped,Driving Properly,,,,
2010-07-20 04:00:00,2010-07-20 04:00:00,43.636045,-79.40209,FLEET ST,FLEET LAKE SHORE BLVD RAMP ST,Major Arterial,Toronto and East York,Mid-Block,,,,Other,,,,,,
2010-07-20 04:00:00,2010-07-20 04:00:00,43.636045,-79.40209,FLEET ST,FLEET LAKE SHORE BLVD RAMP ST,Major Arterial,Toronto and East York,Mid-Block,,None,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,,,,
2010-07-20 04:00:00,2010-07-20 04:00:00,43.636045,-79.40209,FLEET ST,FLEET LAKE SHORE BLVD RAMP ST,Major Arterial,Toronto and East York,Mid-Block,,Major,North,Bicycle,Going Ahead,,,,,
2011-08-09 04:00:00,2011-08-09 04:00:00,43.707845,-79.30189,ST CLAIR AVE E,VICROSS RD,Major Arterial,Toronto and East York,Intersection,,,,Other,,,Yes,Yes,,
2011-08-09 04:00:00,2011-08-09 04:00:00,43.707845,-79.30189,ST CLAIR AVE E,VICROSS RD,Major Arterial,Toronto and East York,Intersection,,None,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,
2011-08-09 04:00:00,2011-08-09 04:00:00,43.707845,-79.30189,ST CLAIR AVE E,VICROSS RD,Major Arterial,Toronto and East York,Intersection,,None,Unknown,"Automobile, Station Wagon",Unknown,Other,Yes,Yes,,
2011-08-09 04:00:00,2011-08-09 04:00:00,43.707845,-79.30189,ST CLAIR AVE E,VICROSS RD,Major Arterial,Toronto and East York,Intersection,,Major,South,Other,,,Yes,Yes,,
2016-01-24 05:00:00,2016-01-24 05:00:00,43.741782,-79.225154,EGLINTON AVE E,MASON RD,Major Arterial,Scarborough,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2016-01-24 05:00:00,2016-01-24 05:00:00,43.741782,-79.225154,EGLINTON AVE E,MASON RD,Major Arterial,Scarborough,Intersection,At Intersection,Major,Unknown,,,,,,,
2016-12-25 05:00:00,2016-12-25 05:00:00,43.767161,-79.36362,LESLIE ST,401 C W LESLIE S RAMP,Expressway,North York,Intersection,Intersection Related,None,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,,Yes,,
2016-12-25 05:00:00,2016-12-25 05:00:00,43.767161,-79.36362,LESLIE ST,401 C W LESLIE S RAMP,Expressway,North York,Intersection,Intersection Related,Major,West,,,,,Yes,,
2017-08-31 04:00:00,2017-08-31 04:00:00,43.73429,-79.40452900000001,YONGE ST,YONGE BLVD,Major Arterial,North York,Intersection,At Intersection,None,East,Pick Up Truck,Turning Right,Improper Turn,,,,
2017-08-31 04:00:00,2017-08-31 04:00:00,43.73429,-79.40452900000001,YONGE ST,YONGE BLVD,Major Arterial,North York,Intersection,At Intersection,Major,North,Bicycle,Going Ahead,,,,,
2017-05-03 04:00:00,2017-05-03 04:00:00,43.742961,-79.33224,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,Non Intersection,Major,North,,,,,,,
2017-05-03 04:00:00,2017-05-03 04:00:00,43.742961,-79.33224,DON VALLEY PARKWAY  N,LAWRENCE AVE E,Expressway,North York,Mid-Block,Non Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Improper Lane Change,,,,
2016-10-03 04:00:00,2016-10-03 04:00:00,43.706244,-79.343097,THORNCLIFFE PARK DR,OVERLEA DR,Collector,North York,Mid-Block,At/Near Private Drive,Major,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,,Yes,,
2016-10-03 04:00:00,2016-10-03 04:00:00,43.706244,-79.343097,THORNCLIFFE PARK DR,OVERLEA DR,Collector,North York,Mid-Block,At/Near Private Drive,None,North,Motorcycle,Turning Right,Driving Properly,,Yes,,
2009-06-24 04:00:00,2009-06-24 04:00:00,43.705745,-79.43909000000001,WILLIAM R ALLEN RD S,RIDELLE AVE,Expressway,North York,Mid-Block,,Major,South,Motorcycle,Slowing or Stopping,Driving Properly,,Yes,,
2009-06-24 04:00:00,2009-06-24 04:00:00,43.705745,-79.43909000000001,WILLIAM R ALLEN RD S,RIDELLE AVE,Expressway,North York,Mid-Block,,None,South,"Automobile, Station Wagon",Going Ahead,Following too Close,,Yes,,
2009-06-24 04:00:00,2009-06-24 04:00:00,43.705745,-79.43909000000001,WILLIAM R ALLEN RD S,RIDELLE AVE,Expressway,North York,Mid-Block,,None,South,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,,Yes,,
2008-10-29 04:00:00,2008-10-29 04:00:00,43.688245,-79.56939,MARTIN GROVE RD,LAVINGTON DR,Major Arterial,Etobicoke York,Intersection,,None,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2008-10-29 04:00:00,2008-10-29 04:00:00,43.688245,-79.56939,MARTIN GROVE RD,LAVINGTON DR,Major Arterial,Etobicoke York,Intersection,,Major,East,Other,,,,Yes,Yes,
2010-06-13 04:00:00,2010-06-13 04:00:00,43.759145000000004,-79.30949,124 ELLESMERE RD,,Major Arterial,Scarborough,Mid-Block,,Major,South,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2010-06-13 04:00:00,2010-06-13 04:00:00,43.759145000000004,-79.30949,124 ELLESMERE RD,,Major Arterial,Scarborough,Mid-Block,,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2010-06-02 04:00:00,2010-06-02 04:00:00,43.657545,-79.38949000000001,UNIVERSITY AVE,GERRARD ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2010-06-02 04:00:00,2010-06-02 04:00:00,43.657545,-79.38949000000001,UNIVERSITY AVE,GERRARD ST W,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,West,Other,,,,,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Major,,Other,,,Yes,Yes,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,,,Other,,,Yes,Yes,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,None,South,Truck - Open,Going Ahead,Lost control,Yes,Yes,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Minor,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Minor,,Other,,,Yes,Yes,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,Minor,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,
2011-10-18 04:00:00,2011-10-18 04:00:00,43.740145,-79.33229,DON VALLEY PARKWAY  S,LAWRENCE AVE E,Expressway,North York,Mid-Block,,,,Other,,,Yes,Yes,,
2011-11-22 05:00:00,2011-11-22 05:00:00,43.668145,-79.41239,BATHURST ST,BARTON AVE,Major Arterial,Toronto and East York,Intersection,,None,,Other,,,,,,
2011-11-22 05:00:00,2011-11-22 05:00:00,43.668145,-79.41239,BATHURST ST,BARTON AVE,Major Arterial,Toronto and East York,Intersection,,None,,Other,,,,,,
2011-11-22 05:00:00,2011-11-22 05:00:00,43.668145,-79.41239,BATHURST ST,BARTON AVE,Major Arterial,Toronto and East York,Intersection,,None,,Other,,,,,,
2011-11-22 05:00:00,2011-11-22 05:00:00,43.668145,-79.41239,BATHURST ST,BARTON AVE,Major Arterial,Toronto and East York,Intersection,,,,Other,,,,,,
2011-11-22 05:00:00,2011-11-22 05:00:00,43.668145,-79.41239,BATHURST ST,BARTON AVE,Major Arterial,Toronto and East York,Intersection,,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2011-11-22 05:00:00,2011-11-22 05:00:00,43.668145,-79.41239,BATHURST ST,BARTON AVE,Major Arterial,Toronto and East York,Intersection,,Major,East,Other,,,,,,
2009-10-09 04:00:00,2009-10-09 04:00:00,43.737245,-79.56529,ISLINGTON AVE,ALBION RD,Major Arterial,Etobicoke York,Intersection,,Major,North,Other,,,,Yes,,
2009-10-09 04:00:00,2009-10-09 04:00:00,43.737245,-79.56529,ISLINGTON AVE,ALBION RD,Major Arterial,Etobicoke York,Intersection,,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2014-01-19 05:00:00,2014-01-19 05:00:00,43.69625,-79.447673,EGLINTON AVE W,NORTHCLIFFE BLVD,Major Arterial,,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2014-01-19 05:00:00,2014-01-19 05:00:00,43.69625,-79.447673,EGLINTON AVE W,NORTHCLIFFE BLVD,Major Arterial,,Intersection,At Intersection,Fatal,South,,,,,,,
2010-11-09 05:00:00,2010-11-09 05:00:00,43.738545,-79.57979,KIPLING AVE,ALBION RD,Major Arterial,Etobicoke York,Mid-Block,,Major,East,Other,,,,,,Yes
2010-11-09 05:00:00,2010-11-09 05:00:00,43.738545,-79.57979,KIPLING AVE,ALBION RD,Major Arterial,Etobicoke York,Mid-Block,,None,North,"Automobile, Station Wagon",Going Ahead,Other,,,,Yes
2010-11-09 05:00:00,2010-11-09 05:00:00,43.738545,-79.57979,KIPLING AVE,ALBION RD,Major Arterial,Etobicoke York,Mid-Block,,Major,East,Other,,,,,,Yes
2016-02-23 05:00:00,2016-02-23 05:00:00,43.653796,-79.42245799999999,OSSINGTON AVE,COLLEGE ST,Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,Minor,South,"Automobile, Station Wagon",Going Ahead,Lost control,Yes,Yes,,
2016-02-23 05:00:00,2016-02-23 05:00:00,43.653796,-79.42245799999999,OSSINGTON AVE,COLLEGE ST,Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,Major,Unknown,,,,Yes,Yes,,
2016-03-31 04:00:00,2016-03-31 04:00:00,43.820227,-79.246181,MARKHAM RD,NASHDENE RD,Major Arterial,Scarborough,Intersection,Intersection Related,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2016-03-31 04:00:00,2016-03-31 04:00:00,43.820227,-79.246181,MARKHAM RD,NASHDENE RD,Major Arterial,Scarborough,Intersection,Intersection Related,Fatal,West,,,,,,,
2012-10-11 04:00:00,2012-10-11 04:00:00,43.775824,-79.343715,SHEPPARD AVE E,PARKWAY FOREST DR,Major Arterial,North York,Intersection,At Intersection,,,Other,,,,Yes,,
2012-10-11 04:00:00,2012-10-11 04:00:00,43.775824,-79.343715,SHEPPARD AVE E,PARKWAY FOREST DR,Major Arterial,North York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2012-10-11 04:00:00,2012-10-11 04:00:00,43.775824,-79.343715,SHEPPARD AVE E,PARKWAY FOREST DR,Major Arterial,North York,Intersection,At Intersection,Major,East,Other,Going Ahead,Driving Properly,,Yes,,
2015-01-09 05:00:00,2015-01-09 05:00:00,43.654383,-79.398639,SPADINA AVE,ST ANDREW ST,Major Arterial,Toronto and East York,Intersection,Intersection Related,Major,South,Bicycle,Turning Left,,,,,
2015-01-09 05:00:00,2015-01-09 05:00:00,43.654383,-79.398639,SPADINA AVE,ST ANDREW ST,Major Arterial,Toronto and East York,Intersection,Intersection Related,None,South,Street Car,Going Ahead,Driving Properly,,,,
2018-07-09 04:00:00,2018-07-09 04:00:00,43.673202,-79.403927,PRIVATE LANEWAY,620 HURON STREET,Local,Toronto and East York,,At/Near Private Drive,None,South,"Automobile, Station Wagon",Going Ahead,Lost control,Yes,Yes,,
2018-07-09 04:00:00,2018-07-09 04:00:00,43.673202,-79.403927,PRIVATE LANEWAY,620 HURON STREET,Local,Toronto and East York,,At/Near Private Drive,None,North,"Automobile, Station Wagon",Reversing,Lost control,Yes,Yes,,
2018-07-09 04:00:00,2018-07-09 04:00:00,43.673202,-79.403927,PRIVATE LANEWAY,620 HURON STREET,Local,Toronto and East York,,At/Near Private Drive,Minor,,,,,Yes,Yes,,
2018-07-09 04:00:00,2018-07-09 04:00:00,43.673202,-79.403927,PRIVATE LANEWAY,620 HURON STREET,Local,Toronto and East York,,At/Near Private Drive,Major,,,,,Yes,Yes,,
2011-10-19 04:00:00,2011-10-19 04:00:00,43.651645,-79.37109,GEORGE ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2011-10-19 04:00:00,2011-10-19 04:00:00,43.651645,-79.37109,GEORGE ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,West,Other,,,,Yes,,
2009-04-06 04:00:00,2009-04-06 04:00:00,43.747645,-79.62659000000001,ALBION RD,STEINWAY BLVD,Major Arterial,Etobicoke York,Mid-Block,,Minor,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Yes,Yes,,Yes
2009-04-06 04:00:00,2009-04-06 04:00:00,43.747645,-79.62659000000001,ALBION RD,STEINWAY BLVD,Major Arterial,Etobicoke York,Mid-Block,,Major,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,Yes
2009-08-31 04:00:00,2009-08-31 04:00:00,43.668845000000005,-79.393192,BLOOR ST W,AVENUE RD,Major Arterial,Toronto and East York,Mid-Block,,None,West,"Automobile, Station Wagon",Going Ahead,Lost control,,,,
2009-08-31 04:00:00,2009-08-31 04:00:00,43.668845000000005,-79.393192,BLOOR ST W,AVENUE RD,Major Arterial,Toronto and East York,Mid-Block,,Fatal,West,,,,,,,
2008-09-08 04:00:00,2008-09-08 04:00:00,43.819445,-79.24579,MARKHAM RD,NASHDENE RD,Major Arterial,Scarborough,Mid-Block,,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
